1,2,3,4,5
-0.41121676243376737,-1.1290748594310505,2.1245270979377033,-3.2243302153919435,-1.2967408619430723
2.5054028217934925,-0.6572450188413168,5.3804570463163035,-2.4785328447584543,-0.7996306915316489
-0.023222842259527754,-6.705264656877695,6.166554692370712,-7.435827558120564,-3.270516659083247
0.22485313992950973,2.9841247429552027,3.0597614490235547,-3.0959347580490806,-1.2633052324767973
0.15302151802100372,5.230555872978332,2.1714874541265456,-3.06202712365783,-0.6922379469542183
-2.2927765659786714,7.1600085370687525,-1.865714279590645,-3.533762195867272,-1.146289134646292
-0.9994301259799181,8.364400960191594,-0.27573424730879986,-2.5372078927108896,-0.6499145533037154
0.7730223152724227,-0.19907512999703147,3.7268346896305755,-3.614508631051995,-1.2397398642617106
0.39350259438778257,-4.952137802598572,4.28044526178353,-5.142508695244577,-2.1110571302348986
0.6951487344436756,0.5288908749380772,4.790905952333375,-4.7586909042471195,-1.8376052927132895
-4.432877614390376,2.0814809304781523,-2.681450859202074,-6.34449372126783,-2.5345149014347914
-1.6443717368091417,4.795243100819907,0.6647944443155577,-3.8207051685890745,-1.6243502774161445
2.3108027013266996,2.1090101197794175,5.841902513525589,-2.2686859766283054,-0.7043565824273958
-2.036449255019788,-0.602908377674838,0.5819234799286617,-5.642791392356797,-2.1133038985503854
2.3355452972538346,-4.572446899891134,8.923893536572034,-5.0754771355356585,-2.310199629790338
-0.36607901439135015,-5.085489935133643,5.2844707129191395,-6.188501038152098,-2.777874534580601
3.573449049517604,-9.794863323635747,11.690846631534505,-6.900508078885445,-2.987958426547367
3.1028207523675695,-9.43120250981535,9.827039507908395,-5.446703926281006,-2.5483689371461247
2.4876803726026617,-3.9597769848637316,7.8123897566524265,-4.60243355010298,-1.8404429074567368
3.008495935246702,-2.0534457371910224,7.416942255647227,-3.1462975158092403,-1.2253986289564156
0.46591584513889095,-0.5068819174652963,3.278137255388949,-3.1131676626368203,-1.2360856137536134
-0.5615330277525775,-6.473550302040477,4.177971451264346,-6.600804538762986,-2.8278347338109273
-0.9010581536835922,-0.11952834955113326,3.088655503408543,-5.541830562331336,-2.203031778145105
1.2567605653878888,-7.051552615496729,6.844717516493458,-4.8850075473397245,-2.3334586710801632
2.076090067115033,-8.936771570123769,8.964575877290317,-6.8318804262477775,-2.9768898597415503
1.9070948547901192,-4.274093825998587,6.716617209274053,-4.840625911761945,-2.0158670393677895
1.8857985431890079,-10.39083037569515,9.094003574916186,-6.289438696582181,-3.13214805772325
0.4644649373110227,4.951181493416201,1.9562126069575452,-2.149881265395594,-0.6634629243125648
-1.6685719097581677,5.1863862635845726,-0.7234159718736599,-3.0214143941797045,-1.1500249657498607
-1.6617875390282735,7.974434363096235,-1.2166904479191125,-1.7679198747070672,-0.681460301399171
1.186608311030231,-4.58351567882054,6.216924645107673,-5.268807131644272,-2.310571661319373
1.3311883808352338,-0.6272449643447064,5.504033807709866,-4.402444874480477,-1.777096598593621
-3.3300740572574474,2.9740071747826833,-2.2627629519074226,-4.746325677804053,-1.8593209394017098
-1.3779847191695687,-4.864025195786508,2.940223304114933,-6.547344492764086,-2.5658879561040515
1.7278211334074698,1.7795496240201305,3.734364867336858,-1.5253433962054195,-0.38545090334895593
3.5413116699890677,-8.022425187485293,9.551490250514279,-4.292875202406184,-1.9578254351985551
3.8511356610382848,-7.884183312189491,8.36338452764962,-3.0447503604536905,-1.2084187303695948
-0.07734581508525407,-5.309271121806567,5.617270741719035,-6.230467686058488,-2.8955794904042547
-1.183557081351702,5.266468630865592,1.3043164462339467,-4.0157545822272125,-1.6537548781714848
2.472558061140152,-11.412390626751945,9.517131683245896,-6.1744436806397385,-2.7494744371102806
1.0444869999537045,-12.722019038051327,7.844756774703154,-7.94815196633887,-3.310710564984475
-0.03598502785225455,-7.03005579393897,5.362958969822144,-6.531094467403265,-2.931541574224767
-2.026028428123942,-1.577468003146329,1.646575373430143,-6.261446029632981,-2.707140854288688
-2.902182229473607,8.290228350604316,-2.7103406372277963,-2.4526874075094343,-0.8875470389672456
1.0174132931234732,-2.8271897260890833,4.669974631772184,-3.5993579336541983,-1.4586633350724567
-0.33540956898538155,-3.2014170251127783,3.466326409691464,-5.629207365589107,-2.4043901474526366
-0.4335484920409732,-3.3559996675390984,2.8845369219409,-4.323030703755812,-1.9210307866334948
2.356375534312895,-2.0308905250088563,7.262177094912539,-4.545138229371006,-1.557724875088159
1.2054687906943102,1.9424711533675756,4.589502790247112,-3.36162833311129,-0.9673320497268164
-2.6726294818546688,1.9519296281427332,-0.23975020716670065,-5.483487161659638,-2.3248329249996416
-0.6414922710506186,-4.462181763457718,4.189794332076914,-6.391232492179464,-2.8378202229067355
1.5563167280862995,-2.3869222670495844,6.7138564664430485,-5.1953972603752865,-2.291385355415378
1.4726818713569947,-8.419628499717344,8.509992687197268,-7.779900661953627,-3.3337657054516634
2.483411036238822,-9.784764255164328,9.903747983420132,-6.557833299083318,-3.011342954559668
1.184394212416802,-7.362803889673664,7.166109895487446,-5.740640885242702,-2.6358159873207496
0.3611356827257311,-3.0722178271878553,3.9974047831566457,-4.201410866683618,-1.8542435086501619
0.102570035640279,-5.203630201563601,6.178905285793129,-6.834555811020346,-2.950563214523715
2.6276835329739483,-1.1378141897562606,6.716217386768612,-4.045584931228558,-1.2945941646156853
1.7018103079241762,0.20913829900764455,6.567623383941765,-4.918519602110283,-1.761752819725496
2.2261949588987737,3.6216596691630825,3.5647583806067247,-1.0375184467161684,0.11380986872947507
0.2757874372874445,0.7308682557039875,3.5824752019755683,-3.9190913709150834,-1.6492816330729776
-2.1528733439366605,-1.1097173727198228,1.0236846637341972,-6.138270129951613,-2.5347329381666808
1.753174311065267,-6.34753474659872,7.412363885631068,-4.700528497441218,-2.0432131175152954
0.6002278430360628,-4.5385143873756135,5.260789363852632,-5.305474936419246,-2.275979659882036
-0.3732571274142112,1.2559850057540463,2.3830280229108287,-3.8301196942027085,-1.5729830777286364
-2.1669724202091962,5.079211413444316,-0.7034376021682873,-3.536472792582568,-1.333052990779111
0.6475623014395075,-3.3617353797284713,4.728919004479956,-4.345230970817143,-1.9611458378603097
-1.1995696643598128,-2.739491014259627,3.0712919925865108,-5.8981006638492826,-2.4466126725183255
-3.35403911557486,4.980530179711411,-1.7597226578702845,-5.017514369278542,-2.2447964038918653
-2.0205110284012475,1.2051847453058,1.2202610866146635,-5.859470952308971,-2.467194989487326
0.3925093792299106,2.6574494171528613,1.3361218361086096,-1.2264652217661656,-0.4691051118795204
2.7675133039709645,-1.1473646332700262,6.85661201151744,-1.8790332091888988,-0.7174793544604279
0.26364600515013503,-1.1540048750451524,3.822709020363666,-4.6116738433138575,-2.0268657884493053
-0.8786088373021917,-1.94908930542111,3.5848017886287233,-5.7613478023872595,-2.5265889403395616
-0.9723267042784809,1.091057237565287,1.474204426979119,-3.4814938255956234,-1.30503736034166
-2.2224898299317313,8.17596471446102,-1.1315805072340746,-2.9421830923378396,-1.0956423907150499
-2.660003102044069,5.114306790249428,1.0046949743915243,-5.623650932869727,-2.5770515670053165
0.4224254594262128,0.17440485997340527,2.428800216166076,-4.045378186118575,-1.1723783474323521
-3.873315059805889,4.6555044560049215,-3.4845460802691024,-3.4009498574784707,-1.4380016208110507
-3.423075752309903,3.244303206792754,-1.3936978936740565,-6.045868150538082,-2.3939242830690244
1.0524975747481418,-10.123412725498557,8.146519700564207,-8.130968642675436,-3.5235950233881814
-3.112870950153643,3.9632683297684412,-1.2596157120256297,-4.994883320087661,-1.9265186316631686
-0.2941335441031009,-9.295040080955848,6.489379796455886,-8.570909132628943,-3.761575034741257
0.9445292324256647,-4.303325948498238,6.633478134134265,-5.3814370176673405,-2.247381992373091
-0.43197329090062986,-6.663988727392744,4.917526929969821,-6.766858623882443,-3.1323562510723937
3.2197048059728464,0.7942200845931954,7.265565647569681,-2.3001475606373853,-0.8332498655450635
-1.3855158410622028,-3.5589357451533523,2.5417097900071624,-6.498764881778194,-2.6947154268878575
0.749367830989174,0.14014436629026883,5.17768547491092,-4.14792821133238,-1.68571818650501
0.518380127354939,-1.1339444324243217,4.107399634963818,-4.232760495355435,-1.5880751141076206
0.8596840047394089,-3.496053684382971,5.747258640253074,-5.271879882122035,-2.215340358267963
-2.747429247132913,4.3658063176039015,-2.377065352975199,-2.9530582929476883,-1.0828382290812888
0.7740736012791087,-4.592887811858089,6.264902546606281,-6.389626859803976,-2.6780655461359912
1.707996525811846,0.720622569858729,6.360485106318777,-4.366083135986302,-1.6188007453632394
1.5566410653036047,-5.973830252827584,7.3424740751491635,-4.878425359182078,-2.2273939497449287
0.06876069937881069,2.657816551110206,2.5773252545623793,-3.5775742039295926,-1.247684237562016
0.2812554800023468,-1.2149633830693602,4.511319237721903,-5.306348022470271,-2.1256697636536552
-3.606306690932998,6.461258852173388,-2.3904134511525967,-4.889378782377714,-1.940899306476868
-0.6193298389814907,-0.18866905120236244,3.4638282553601356,-5.059704959838386,-2.098953956463059
3.106157945062194,-3.155224030288674,7.997738924816352,-3.622871293548298,-1.3355009695570577
1.371396021819163,-8.031443822641517,7.570387403496709,-6.1952233650107935,-2.86876529075681
-1.5010464472795937,0.25178517605582984,2.759490991566871,-5.944685558309093,-2.500804598985549
0.7810310480023837,3.3063569841623344,2.279088593439543,-1.7494979828433388,-0.3243848115696066
0.10737065131463247,1.367116696384537,2.668481153859829,-3.508643861839331,-1.289585700938439
3.4399289203761034,-7.027732113298167,10.067758745854544,-5.415958602325585,-2.2478752362717773
0.3781405240558755,-5.261328246878864,5.772785994990628,-6.4008400923369395,-2.7947870498918514
-2.0176397122752143,-0.30648243321532986,-0.5982513890157231,-4.686228939949805,-1.9970424771977275
1.9423887408196112,-3.145394906303499,7.942138963675897,-5.585125692258357,-2.2536494031760212
2.6228082113534916,-0.13358534420461968,5.767686471378398,-2.0184043269418277,-0.5357273391715368
0.35569481605911635,0.89296592698147,4.505272935748374,-4.045600896139579,-1.761222631095564
2.09882518775756,1.6372338601423153,5.047490502585508,-1.9291168490918846,-0.7865931464111681
1.6024812952519456,5.570879230193299,2.9314529148356367,-0.9755846215749073,-0.016519522332172965
2.2169225844645726,-5.193114950748398,6.933979577335547,-3.8576175827138717,-1.568934845710247
-4.386447568133653,2.912068952708875,-2.787300567475477,-6.172535411381404,-2.659688325492807
-1.9276439061980606,3.7856722562003724,0.4400960847385085,-4.3638526035682315,-1.7584066845664283
-0.793496880841497,2.0497278178776237,1.8655591722710767,-3.7746917508178552,-1.5754760395452772
-2.457783433802759,5.376478521350034,-1.2967106297127404,-3.1113265534366112,-1.280562771343784
1.7083142723263052,-4.0475544994789265,6.5303518965077405,-3.3236527579509385,-1.6632217025864429
-3.7966895005285433,10.065262383036483,-4.7180691266783255,-2.9000563712056024,-0.6711430815677744
-1.7475645605540167,-2.667769575965516,1.826660106150853,-6.287421999274927,-2.606197889837345
-2.7620029795687246,-0.9704987195983916,0.18438748362350804,-5.983993920712145,-2.6595027263405973
-0.3765295181135617,-0.14903721370860523,4.16129940248507,-5.588500658399336,-2.3972349312616243
1.618627525874392,-1.865253320960672,5.461065908788397,-3.3818428962935787,-1.255426676095655
0.9310682251382367,-6.554694959126804,7.009851506268064,-6.367402701644436,-2.808889029277182
-3.3917519348585605,6.775454444259145,-2.9714370049456704,-3.308203897531813,-1.1539762435756542
3.364968522044527,-2.1124984237993036,7.728458933736223,-3.138394579801621,-1.0357700179151064
4.1720805383703015,-2.6885362554483305,9.788358343684694,-4.001242278148087,-1.5785773883845815
-0.6449840261138304,6.44022240691721,0.8882351867640278,-2.759991469350917,-0.8310031157901907
-2.7762451158595534,7.762109618543326,-2.0055205277439776,-3.3417670338659238,-1.1245333124831909
1.9519254791164116,-0.48614056468024436,6.910227869940501,-3.780812150365274,-1.704862285494725
1.0382954625751526,-0.5436581511934573,4.741259376394422,-3.922843557930902,-1.4402958191777346
-1.750334756305313,3.822955346704181,1.0030381985784227,-4.573508807235282,-1.971544539182092
1.885681915662557,-10.69556172155253,8.523256300281297,-5.963497720742531,-2.8480434707859352
-1.7421671508193237,0.3329576271322174,1.3676251551509473,-5.132753321705712,-2.1658602381880865
2.6824978288581356,-5.126732620525862,8.764912685775302,-5.36740286703929,-2.3064883906945592
-1.0266620950658663,2.152589322833118,0.9656890044758705,-3.5807154771955365,-1.3812882987508914
-0.8710479809600105,-1.5005385968352818,3.3554430372672064,-6.052064891815824,-2.447247650966896
-1.5232841784025721,4.478179428583304,-0.10309392576582077,-3.318295631747746,-1.2739800169239466
1.4811321665200623,-6.096255104869539,7.839572489461377,-6.384578633407769,-2.876108633051234
-1.8886490668239166,8.152627776439589,-1.7555412194574882,-2.4988238609983604,-0.8784762281980434
-2.7862091733866565,6.46768203882475,-1.0625658584769804,-4.987668223113714,-1.9368746295403978
-2.855273509557347,4.489877206112645,-1.1579694605133353,-4.374052146269441,-1.8657736871360406
-3.3095349525880766,3.3919149205654366,-1.9162599110919216,-5.3832692977936505,-2.2662957414077294
-1.654472776645663,8.069250975983767,-1.2329016926187082,-3.324768659173516,-0.9460443368930948
1.1734156502617168,3.685327119956921,2.537011051529249,-1.4211040099183716,-0.35039873558642015
-4.36472478956383,5.38499768169621,-4.256633382348261,-4.3710710594596085,-1.8680896697424894
-1.8685336412387894,3.0262258720691517,0.6241788081061943,-5.800922303757641,-2.0273697807927036
0.6039296223604109,-4.222387465376218,5.32068016434822,-6.0045567096116,-2.489909151359154
-1.2773590785964843,4.634703543845973,-0.15602719555574002,-2.2716902757566597,-0.9443423373427513
3.645469933515425,-10.283901009093661,11.079451618898096,-6.235578056800976,-2.571932156498482
-2.9884642512025352,5.773240288605675,-2.6715929885933027,-2.329956505253307,-0.8996735071145695
-3.1729294454291446,-1.0448445145017444,0.7692368703895061,-6.965490356081553,-3.3222472345797684
-0.37238979803944794,0.043329164680896454,3.9441716642881026,-5.5506565125676826,-2.3053205666334886
-2.467354312419917,-0.5507498605078293,0.28150414956058056,-5.7719802048560505,-2.3886512575777026
0.5985965950746256,1.8089908153354106,4.1109564054185475,-3.82870435777192,-1.5102975734503143
0.29307577643060045,-4.594058669530982,4.507039793838546,-5.28011888352119,-2.2170421149991064
1.202137755098651,-6.3796595000047915,6.905216713597191,-6.0395249532220046,-2.697129209007296
1.3217706285784445,1.7346698911149578,3.340975897362705,-2.407694407226893,-0.6787674415961722
-3.5156485464195186,8.260565554890608,-1.4639061751174727,-4.66226301591853,-2.1899439435258143
-1.9307790468452717,6.043602547543946,-0.441639280906978,-3.3605993096149405,-1.313946916935346
-1.775133118462121,2.798658169083163,1.6038053177508969,-5.147442071794135,-2.326711253847429
-1.5961150456976227,4.948031957524097,0.7878738802641698,-4.158333420794635,-1.8113784691932957
-1.5176349893004983,0.9418628406032407,1.0570268298761758,-3.890177794880027,-1.7866517993587834
-2.1180955222316498,-2.591598378357272,2.5700895078027255,-7.507018944522329,-3.1610081173621656
-0.5540900697797657,-0.13092634455376057,2.2775033429326936,-3.5740088215130426,-1.5035705285545498
-2.2028124150525965,3.451902816961102,-1.2271983887320492,-3.226610695487143,-1.1006132946133047
1.8227608933627262,-8.370292204242265,9.079696213991086,-7.602447427654726,-3.087247173667708
1.9132370142042392,-4.842916167605833,7.430844845412396,-6.0633697294019955,-2.5787322723206563
-0.6884319015119077,-3.294709709168462,3.7782465217268504,-6.587469287449029,-2.692267962862596
-0.4057153615063358,-5.805112856594156,5.450348965382332,-7.08665322257808,-3.166624736598192
4.010420274525877,-6.343691427403745,9.913666870954193,-4.408125540945019,-1.561375181164043
-0.2799914048446528,-7.362284384541733,6.153087264867942,-7.846937720456906,-3.4264050235710175
0.9481171300666593,-4.292739436229153,6.553782871669872,-6.296945562223452,-2.69465447184196
-2.8320430862938024,11.64193588348148,-3.1796642293514417,-1.9172182245943596,-0.5132721016647616
-2.0144752395545913,2.384069573174073,0.36944723973603133,-4.4092749699523965,-1.8064841527158433
-0.7917412652491256,-0.5290406274108548,3.215709175513692,-5.444730520705773,-2.311279564573245
-3.1077064668597245,8.855452597512441,-3.2465685214826125,-3.812799795684286,-1.1276696023892894
-0.13127907134685812,-3.238229974253155,5.329022585425189,-6.674071381461976,-2.797653225117309
1.0026176330956669,-6.339916516913412,7.213528185862774,-6.336068799624033,-2.8148077808341316
-0.134550075423549,-5.065726812554128,3.759272402728445,-6.271275615824447,-2.425570882639595
0.48876951098330546,-2.526128335314642,5.069385430227183,-5.3564136235331485,-2.3781041231291025
