x,y,x_pa1,x_pa2,y_pa1
-1.2686868368092605,2.953838154592031,0.3683478092333019,0.7002302928974016,2.661108727979654
17.292097912430023,-7591.630816264225,2.7789202861980185,-1.764271892209746,1.898531455633509
0.39341906538266,-2.4545303655030604,1.071183976231397,-0.22561838070846985,0.22708909323351645
6.268795800434697,-362.02339326774614,1.8895778900569042,-0.2501498043374186,0.32253031390052933
-4.631373441634816,151.0603023937018,0.8789833260368146,-1.5895176166518634,-3.9591607702488654
-0.9053668321454897,2.2896982010651947,-0.03319717986028478,-0.17116634920428703,-2.4546675000452645
-28.95926699352531,35734.86233635959,-2.3205628870831663,-0.6008992214129556,1.3083843513993534
2.519127212291609,-25.23203955576758,1.8585768588672744,-1.2190621248294222,-0.3932177744619704
-0.6947866383902169,2.6785788870035887,0.5273086578373801,2.42436039515382,-2.6884524360307624
-20.171506745461066,12078.525453937718,-1.3084385141277273,-2.7081038253751037,0.7125328438473169
17.09215642849487,-7328.59296148876,2.560539170815453,2.364418487330318,-2.287246058258227
-3.5051873775392988,61.74919665383725,-0.42462466318144365,-0.742129642451709,1.799080781161051
-0.17062287771992646,-3.418998265828616,-0.01151943509733222,1.558543383373062,0.4096318588013037
-28.985303572907775,35837.53176703579,-2.3714521427749387,1.654423687902141,-2.6993659955317564
-25.300192684645808,23834.28086186662,-2.212225455316681,0.017136531025967905,-2.221074932659535
16.83219399076845,-7000.534265915716,2.806693379124982,-1.7345007384380489,2.006415158641527
0.6061952139613874,-1.5987057667628701,2.027552822987407,-2.0738934758482674,-0.7548111775242569
14.950974995264152,-4903.308644087413,2.4190677528463524,3.304882297853682,2.6311488618702015
25.87078855544304,-25435.85245995142,3.2287463893409076,-2.324896285441675,1.3390993136001936
4.72279227708963,-155.59537479740874,1.6524876489019151,1.7584118089181573,-0.6822704220117284
-20.852894724569822,13349.424963154463,-2.032299583301267,1.3132022828310352,-2.565208772692948
-61.98921779846269,350392.71964629355,-3.1896914711581354,-0.5465557931531588,0.5277817542555172
-12.007490728510914,2546.9498809486117,-1.6651656836031534,2.958532995255097,-0.37615721301007876
2.081442174935461,-10.825821323669565,1.2457409966846886,2.4292957325000506,-2.6880340379632415
6.182340554708959,-339.68439153619124,1.8551049444599468,1.599821539525992,3.683229362148536
-8.015588690923051,755.2271185315183,-0.8771453927236759,-1.486662207031823,0.6293645635858506
27.04139072281333,-29046.299989000523,3.2088903323706712,-2.0332648465801353,2.0514860548684193
