x,y,x_pa1,x_pa2,y_pa1
2.1758072220093254,-0.0871347843154291,1.4836527167589264,-2.0419894228173048,-1.409681177714621
-3.740369577546287,-0.2628855955297078,-0.829975190308313,2.6886519870089667,-0.8829635450294352
4.281341321631556,-4.814373361774424,-2.829667624530803,0.16577884107201868,3.1078493805052774
1.3845082096293455,0.12539945368249192,1.3655134927379566,-1.9100158153090498,-1.5641600310083668
-0.026759436918615348,-0.9897509959158336,-0.45174185168169423,0.5139783626129927,-0.70382254306695
6.066044969685694,-3.9673017048188424,0.5743008144602104,-0.28147243486513185,2.144284821244694
9.716486568805049,-4.768128610487402,1.013350105691934,-2.480061178498383,2.9155224233117827
0.9359561698210916,-0.9112741617229012,2.1608335274488395,2.057363205464287,-0.18937677716325307
4.983253239873759,-5.171748966546409,-1.5114823781683897,1.5397864689255742,3.2032238948691525
-2.8587134210221845,3.8595888049275167,2.3559061147604012,-2.8290195615412186,-5.131058503366021
3.9100652587289413,-1.5852892199264312,-1.2622957064799096,-4.075689622922001,0.013119184912975868
2.814252453450891,-1.3944413313606998,0.5381822772079248,-1.2932223562158813,-0.18444919860915443
3.389411706080156,-4.352033568913539,-1.7507373419124637,0.948423760078493,2.6300268935256703
6.646800867564048,-5.5150168324554665,-0.6126730897513464,1.3203174507453879,3.751361255561854
-2.260135248017689,0.31262181469508177,0.15880821732945538,1.0851701859984286,-2.0144645341518035
-2.293166470707871,-0.9884360319072856,-2.644003769536103,0.6063727797546573,-0.3394155435606976
7.333292686288782,-2.770688168064118,2.5397359176506615,-1.8506962911115976,1.2551679219556329
8.305050431342679,-5.6785678455865325,0.9011928876892974,1.2457255914398306,3.6789279331583367
3.5279784821463442,-4.947387701899971,-1.6723823232207387,2.1283520620621625,3.1993618513937947
-0.6300574008655163,-0.6356041247019726,-2.8519360714564073,-1.661437401432413,-0.6314723625455301
-1.7166824975442403,-1.5485086199093294,-0.9111725241170763,3.3072003305967566,-0.11444417917465158
12.078214915550184,-5.511938468799245,0.6173944685863774,-4.463784884829382,3.513923348720935
1.1078138018211185,-2.9869249140814125,0.6857282588291871,3.79016876028534,1.0024882567945583
0.2781592864544872,-0.787048210228484,2.0306461665903113,2.325890357133198,-0.6982572928505428
-0.4211741496585113,-0.7014549503687153,0.8528491574805288,1.8438464625034554,-0.6350890071047798
7.218336434973471,-4.201249067694714,2.3951470682851435,0.9454935487091412,2.3141252777403016
-5.116789210285928,0.5693513073640243,-3.2568285489349713,0.19284054105607007,-2.1600842243141334
-3.129558906696409,0.2670684081739269,-0.4059059062945638,2.3123133217261795,-1.712927957292643
-7.585128413511714,1.368170833316471,-3.6280719309749268,1.3949094770671935,-2.678829077335308
-5.245842006795692,2.4499398773616994,0.6582094444634552,0.23915932847655985,-4.551887511596087
3.7381076813587524,-3.3137730162010346,-0.914270428253016,-0.022439376428141644,1.5164431661158275
-4.473231480314652,1.3754462490276569,0.5316685848751643,2.0491036923308186,-2.6508465354115427
8.60984541851305,-5.358161606950726,0.3796216868358657,-0.8151541438071395,3.4218677548584986
3.822550556870929,-2.965810329934635,1.3857820266030445,1.4293615709182503,1.3145160284684438
-6.629591643240953,1.8904384476532519,0.1810198316454058,3.6305809646899334,-3.3426797497612686
1.7816943526146998,-1.0852666461145557,-1.6830819595233728,-2.8287975452846874,-0.4969050724114399
0.4432385669580845,-1.0849001130599254,0.2063273891100748,0.7185003730565058,-0.5342750819641278
-1.3301837202746052,1.745692591903882,2.9208921436498243,-0.16907473164039732,-2.910802982310077
4.918741112447957,-1.6550402204010344,3.4870914944552824,-0.37795913033632955,0.16886973091352053
2.4794227458454494,0.3081863996466978,3.5794233518449383,-1.3512921207089696,-1.9386607040300574
3.673347709845675,-3.5393201243824413,2.083179665671279,3.4581365753359155,1.912613046318063
4.512787443795781,-1.8004889659388172,3.8613528247632596,0.9462924299923878,0.24507381214946455
2.740779060423374,-1.7969162508854155,1.1704069703894906,0.34637460839353773,-0.25452295559159555
3.50943788722119,-5.1179731069263,-1.9939572955363913,2.5572306302554444,3.3757501346009637
-4.592303244953644,0.07906762781141569,-0.9193188727297887,3.436426576047734,-2.007852060115113
-3.145162984171664,1.4213998256860567,3.4938235811498095,3.474699216333162,-2.9892291956805943
-1.427797122709617,0.8615123732954726,0.7943554289915553,0.09761664285890848,-2.1935238348882824
-4.584422372925888,-0.04999766565028679,-1.740166571781697,2.7622661015115657,-1.1736362191192902
3.225869850217848,-2.820380434934911,-1.144892171617743,-0.8102424826495924,1.21326739699447
3.1306220694035587,-2.152946814518572,-2.665210718469433,-3.44961638442801,0.3459433582318654
3.9906066663610007,-3.1830190038918786,-0.276390848343814,0.15371005306191,1.7086177521053343
0.5809359586253711,1.0463892306890337,2.1748620217926087,-1.5080414779533917,-2.2584119207110684
