x,y
-351.34379543514126,-839.604949023767
-125.83853188290651,-328.80005165528365
215.47008983667078,378.8623875052026
0.5064404670301523,1.3719752932572153
-1.0634696975622187,-18.772207486679537
10.940991313991235,17.87039659207898
2.0444424812406274,1.7129710566798821
-4.266477470481916,-28.388112376144843
-40.28909685334596,-124.30553581625458
161.07304800110586,280.2408043749663
-1.535643654198916,-20.931394678926434
6.872511575950762,12.057390571329087
1.8774562616859058,1.5872207734292583
2.759189871775234,-0.023965401248994704
13.631432247986867,22.49367883286145
0.8381929518350735,1.4926597042053718
-14.623808805472908,-57.64202635867094
49.178058526615196,82.27495583920658
10.451809103293813,16.847187556417705
-83.95856671171175,-231.13507511375005
0.37693226334099783,1.6879624751353068
0.8435601968923745,1.7214824346857713
1.9947308046014507,1.5163346657906174
-4.871428460782442,-30.32008621230585
44.313419191834754,74.29892339715771
0.5239067332964362,-12.086276464226861
1.3515973672896946,1.5514470902723165
-88.08721740697649,-241.04377697442342
-20.283778076464817,-73.18314475454375
0.7796527286337632,1.5971227200199045
138.68668086327236,239.99467467456284
-211.37748446732616,-525.9747641317978
3.008048419120822,5.3957028938574885
384.8347190267389,688.0473392314683
-4.937525197172119,-31.440663048478857
6.905393493659784,11.558865193260365
48.43837278884005,81.22734817298077
1.6431941303330462,-9.364110079860133
25.682385327650962,42.700986202290686
-3.1618510745155897,-24.84032415846008
0.3566722493148171,1.2193181934960524
-8.737492919028112,-41.73038009493848
8.535052314321916,14.399525099724443
2.1141785271074567,1.2515992491263352
2.749355769497833,-0.4034033123703874
2.8747301919915715,-0.8015740849980586
5.761828735364088,9.823268539505213
13.954212630240068,23.124263471725232
69.22914304201016,117.55619087750257
2.8106604502673322,0.05055446953864361
124.89205379477966,215.56544635317883
-30.06175904267214,-98.85148271417528
0.12232426300987836,-14.390671403968096
9.758399543303774,16.34991164791751
-39.34857024269723,-122.91376248052373
1.1215535165140367,1.3490364797803385
-43.741532846823205,-133.53899707165047
0.641663526361043,1.4150627500260329
10.88262942949372,18.54797955160553
2.0973956839945704,-5.275735601416187
0.9976962484775589,-10.704204340178519
-149.17527601794603,-383.4590272060846
10.73097353779297,17.48927953147366
2.061691482229725,1.3937293625897127
1.7687944610817623,-7.664986634359538
-52.29249217555766,-154.91969364628105
2.8440414987081306,0.5656640089445479
-10.40654319819339,-46.95174629850838
2.536556320056958,-3.0158185650014326
1.8258093346576052,1.7742133690079824
-4.5938572989216,-29.62956093636824
9.480064633779785,15.342999103427712
14.701821044228312,23.887929864729024
36.17148840571772,60.78859446097148
-25.89806121521338,-88.38555504598813
2.8482140139033953,-0.23301375124343826
0.8122391366155046,1.7404815670729774
-12.850311007690271,-52.89003656372502
37.12561202154471,61.64799345484865
-1.5065773440947465,-20.58817790609875
0.9807900944385974,1.778900356328229
66.95097694827842,113.57353919551569
2.7835268110473965,-1.0782260741694065
811.0037188278748,1481.5267745486049
-16.61859599766078,-64.26632653749623
0.8781430996988626,1.9076789995874552
0.15675539246839393,-14.577173644956611
1.2148644613087805,-9.521053057391697
14.488203468530521,23.695328057252276
-177.21838722704027,-447.3124563379512
0.4544183930836593,-13.613513960663438
-2.2064629218831233,-21.971526610058305
23.07782472604675,38.378843355528765
0.9055698336745271,2.0875635471195233
0.7954029948776042,1.6885015852133032
-1.5456471275876236,-20.683211839976178
2.7885298932680094,0.3409728022646874
65.57800107280691,112.01839991944149
-76.74245785843898,-213.1403285187475
-14.407258444406379,-57.702692544200985
24.577265414385973,40.929416932596816
9.235790009941262,15.139501259997509
2.112658966051641,4.4754156802108795
-20.173236953300208,-73.58223869165577
2.4199470240110483,1.4291839496553573
2.5418298304632465,-3.5989166410266655
103.29047280963346,177.929000587964
2.3444760836536,1.3136266379806958
17.568621711558052,28.86604356172873
0.24421048820291802,-14.021636254654974
2.4486398580263504,1.2465664655979551
1.1354524866314204,1.4129765031782657
0.00894343709693049,-14.841475605069125
14.143067971081157,23.587681724842835
32.44549630970717,53.76137626861794
1.790788776649188,-7.623503587023443
-14.235879678657678,-56.49729627097312
0.9150684252965822,2.216066823937214
2.6243629750651305,0.8966738823502527
2.7208361433527197,0.277432027589559
102.0479552218305,175.23166692445477
1.9361760283253726,0.7713498387117987
0.5837270341767739,1.7111357446630617
-100.65558916651169,-269.73826677321375
0.9661384855459442,1.301609390378551
0.5181361758376948,1.6653412755355086
1.7039114680328264,-8.695130322659598
1.1010307869692657,1.3544141555406082
2.5560667217964337,0.19537654643337146
1.1824837682390466,-10.710139614281264
93.15582077470995,159.64669952108406
0.8635164311719208,1.5818613721691686
101.0320588773824,172.98871113548
0.7891670913598878,1.6040212961404687
331.55414721373637,590.7921442747411
93.39737651247077,160.50781655720613
139.40643783568464,241.6303519863757
1.8231853046347033,1.4148105288534303
-4.278345133064365,-29.626425999176657
5.37430575040305,8.921831773143607
-86.08257652495574,-236.80632609949907
-98.9651714719178,-267.12922124418077
23.570092044266097,39.26499178560028
1.3266990817243278,3.1410702497456064
0.9500635815418549,1.851330647908603
0.3177817496697893,2.1000919503297983
1.0971541255304986,-10.138957669838984
1.2358080057009893,1.7819116137277191
385.378992486419,689.4728694703132
0.1850127373090733,1.5032608221190102
3.22774694999776,5.995217145737633
0.7907442692171063,2.036022727924784
2.9586873816763557,5.328552353183914
0.8830309736695875,1.951622976193053
1.1801971180061221,1.7445359738187438
6.007481131276862,10.52801703164754
6.371397241926504,10.237617459343904
9.580809842034611,15.919780931791003
2.599847639065817,-0.5397693297442638
3.4383172619674505,6.216541402024
0.12191228948559493,-13.68757015949245
-2.803930552704959,-24.49245304223038
2.0982194941872088,1.2268511864451355
9.701939255067993,16.108681012003128
13.884367795055436,22.59802346494163
2.4439620848365684,0.0020519689595445484
-2.8319247339175524,-24.53789312658758
1.4957131729261937,2.751691484649671
-0.9573124319980384,-18.22268105752106
-74.71028890502794,-209.18921158732059
0.5452057836473354,1.4119453962680264
0.7937887298066127,1.5565589964533937
19.056215984943563,32.015880175150656
22.93810741435941,38.62640003143782
0.5214866828713002,1.342387417200209
3.1816877148461185,5.814711920892684
-178.88057793880168,-451.6131642179137
0.5632522519612335,1.920592769537027
-45.16636926590668,-136.7756239113883
-47.371014530046395,-141.82296811328825
2.6996472785712373,-0.11233314331025321
28.064118004732038,46.30682750787545
0.6596893167275839,-13.646354203921641
60.114338505218925,101.62142887390812
33.87746040704534,56.45808938516442
2.344485392593199,1.7058532970704285
6.562154089046782,10.903571679219606
-96.50503311358493,-261.1062654626793
2.4549911665615367,-3.710589415089133
4.7492427292128285,7.906584367426615
26.637250236439197,43.91812566661123
-25.61929626895967,-87.08462744719358
-8.279037110723426,-40.528356407609735
-62.758787729240325,-179.91199392092065
1.9745884534921345,-7.948763092722679
-90.38641513123515,-246.81377701413376
2.6080493719818794,1.3598336403201612
16.048585171448327,26.2944919625598
5.778008629381999,10.136509692677905
-15.242809032183956,-60.20797487645319
